rep,cell,true_effect,true_rho,dataset_sha256,M1_evaluable,M2_evaluable,estimate_difference_M2_minus_M1,se_difference_M2_minus_M1,M1_rejected,M2_rejected,M1_covered,M2_covered,M1_singular,M2_singular
32,P7_D_EFFECT_RHO30,0.1,0.3,2d885837a1a7a58fe1cb582e479f7633a300055a4b7a30229d7f3007cc51dcb8,True,True,-9.999999999998899e-05,0.00020000000000000226,1.0,1.0,0.0,0.0,False,False
33,P7_A_NULL_RHO0,0.0,0.0,14b5302a3fd6333c41acca711bc6fb3512186d9a393c629018207ce311d8cc0e,True,True,0.0001999999999999988,-0.000899999999999998,0.0,0.0,1.0,1.0,True,True
33,P7_B_NULL_RHO30,0.0,0.3,5066f8fc890abf979b7f9e510593a0af8b1eabc7d97f0faa7502e07d1ddb2afe,True,True,0.0001999999999999988,-0.0006999999999999992,0.0,0.0,1.0,1.0,False,True
33,P7_C_EFFECT_RHO0,0.1,0.0,4883126d2c2e10edd892ac82cc8adeef8a47d265bafd28383cd0736986d8e4d4,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
33,P7_D_EFFECT_RHO30,0.1,0.3,ad3c86e2cf0a6fa1cb263111f673e0e82cce5b4be326d32bb9a73dbdf5e51ddd,True,True,0.00019999999999997797,-0.0006000000000000033,1.0,1.0,1.0,1.0,False,False
34,P7_A_NULL_RHO0,0.0,0.0,34303285eb71d69e9c067ee26beb179c8c6776d7a12ecb44dcb51a673496afa6,True,True,-0.00010000000000000026,-0.0001999999999999988,0.0,0.0,1.0,1.0,True,True
34,P7_B_NULL_RHO30,0.0,0.3,c9b6f713b73871ec4154eddb7240ae7fa956a40ccbbda4bea547394629c669cd,True,True,0.0,-0.0001999999999999988,0.0,0.0,1.0,1.0,True,True
34,P7_C_EFFECT_RHO0,0.1,0.0,4116a8c77447ee4ae21ee69c53dbba9982577bb1b6a2e4ad3e5aeabeed9a6422,True,True,-0.00010000000000000286,-0.0001999999999999988,1.0,1.0,1.0,1.0,False,False
34,P7_D_EFFECT_RHO30,0.1,0.3,c90b9d9d52211320c14cf9a9c525b19d539b163a8f9d9d0023f4567f6a3d338c,True,True,-9.999999999998899e-05,0.0,1.0,1.0,1.0,1.0,True,False
35,P7_A_NULL_RHO0,0.0,0.0,c02d0fcf877c19898cbabb87775de40e16acc1a9c4101ed6794154041344c231,True,True,0.0005000000000000004,-0.0022000000000000006,0.0,0.0,1.0,1.0,False,True
35,P7_B_NULL_RHO30,0.0,0.3,2234ac7870942151227deffc745cc1d3a3cdb7fb2d62855b6887958316a949aa,True,True,0.000499999999999997,-0.002100000000000001,0.0,0.0,1.0,1.0,False,True
35,P7_C_EFFECT_RHO0,0.1,0.0,56156262528df20bb66daedc15448f12f34490afd36e359ee4db460e7e5c68f5,True,True,0.0006000000000000033,-0.0023,1.0,1.0,1.0,1.0,False,True
35,P7_D_EFFECT_RHO30,0.1,0.3,fc49d92d3f154538c13cf535e47b346b839ba696f921c178f73687391b570719,True,True,0.0005000000000000004,-0.0023000000000000034,1.0,1.0,1.0,1.0,False,True
36,P7_A_NULL_RHO0,0.0,0.0,79b07b3192e7b4bcf4b950029c24f183b301a89e3a5635962a70bf0c5d096135,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
36,P7_B_NULL_RHO30,0.0,0.3,b73a2cb6a5916db72ae7c5466d425423ab24d9564c14800d4f9c0d7734cee719,True,True,0.0,-9.99999999999994e-05,0.0,0.0,1.0,1.0,True,True
36,P7_C_EFFECT_RHO0,0.1,0.0,5834f0797e44b7543dc4ed6cd922db9bdd15fc9279ad3a6339d7482310d9b392,True,True,-0.00020000000000000573,-0.00020000000000000226,1.0,1.0,1.0,1.0,True,True
36,P7_D_EFFECT_RHO30,0.1,0.3,cf57df389f6713fea426fe0ee1365bc0d5c7a711701cd3e136c70685c5ee9077,True,True,-0.00020000000000000573,-0.00040000000000000105,1.0,1.0,1.0,1.0,True,True
37,P7_A_NULL_RHO0,0.0,0.0,9c78294a1cc420d81db6921aef982ac26ae5252c8cbd68afa1880cd6067205c7,True,True,0.0008999999999999998,-0.001899999999999999,0.0,0.0,1.0,1.0,False,True
37,P7_B_NULL_RHO30,0.0,0.3,743ff06473c5bd8e52bbaf52a672bb31af9c9df8e4caf498a999c01f7f436f0b,True,True,0.0007999999999999986,-0.001899999999999999,0.0,0.0,1.0,1.0,False,True
37,P7_C_EFFECT_RHO0,0.1,0.0,6bcc6197518634466e162be7517ce8598d1cfeeb56b452a98bf3c2901c1897bb,True,True,0.0011000000000000038,-0.0016000000000000007,1.0,1.0,1.0,1.0,True,True
37,P7_D_EFFECT_RHO30,0.1,0.3,6af127128f32b41028fedd8c4fa963cbeebae40349a2bf122e7646a2d99532f6,True,True,0.0010000000000000009,-0.0015000000000000013,1.0,1.0,1.0,1.0,True,True
38,P7_A_NULL_RHO0,0.0,0.0,58e45939d2b7702458e2c865011c07201a48f5c65e2ffd930e24a3744018f318,True,True,-0.0002999999999999999,-9.99999999999994e-05,0.0,0.0,1.0,1.0,True,True
38,P7_B_NULL_RHO30,0.0,0.3,ea8b8abb86cb2d36e92dbccf02cd89054a6c5e35b11756b05e5d1b4c4349eb6d,True,True,-0.0002999999999999999,0.0,0.0,0.0,1.0,1.0,True,False
38,P7_C_EFFECT_RHO0,0.1,0.0,c95f24712fe13477044856a1ee93b6943bd4acd4c0d182d76df165f823966640,True,True,-0.00019999999999999185,0.0,1.0,1.0,1.0,1.0,True,True
38,P7_D_EFFECT_RHO30,0.1,0.3,344570088c1c02fd19147458cf4b37109412c7cead5b5ed78c908d0e2c265cdd,True,True,-0.0002999999999999947,0.0,1.0,1.0,1.0,1.0,True,True
39,P7_A_NULL_RHO0,0.0,0.0,4ae383929b44e548290ed9cdc639cbf74621ddda6f6f616fd58a0179791ee108,True,True,-0.0002999999999999982,-0.0002999999999999982,0.0,0.0,1.0,1.0,True,False
39,P7_B_NULL_RHO30,0.0,0.3,4ea8e16701892e503878af996eac26a81530084094b2c718062ec4dcb7777a9c,True,True,-0.0001999999999999988,-0.0003999999999999976,0.0,0.0,1.0,1.0,True,False
39,P7_C_EFFECT_RHO0,0.1,0.0,320fa98cdea1ac22247ed7970872b2d2c607a4c2da36104c09e9deaba3263fe4,True,True,-0.0002999999999999947,-0.0005000000000000004,1.0,1.0,1.0,1.0,True,True
39,P7_D_EFFECT_RHO30,0.1,0.3,8ba44725c1cfa1592a95d690a8bf5b73de14e280cf7140642801e2a097b28c00,True,True,-0.0002999999999999947,-0.0005000000000000004,1.0,1.0,1.0,1.0,True,True
40,P7_A_NULL_RHO0,0.0,0.0,f776d89309b4a586c28710bc7e95b52f89e2947309257603c9cfbcdbd9cc4a8e,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
40,P7_B_NULL_RHO30,0.0,0.3,151786961adff2678db07a91b54093a1e5436856eeeacb5b2c7aa46bd93149d9,True,True,0.00030000000000000014,-0.0005999999999999998,0.0,0.0,1.0,1.0,True,True
40,P7_C_EFFECT_RHO0,0.1,0.0,79c75c3c8425f2924615dc996916e635dec70ee4f1f35b8d89bcf99b7c004bd6,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
40,P7_D_EFFECT_RHO30,0.1,0.3,953503c34a409fba717e4d4fec4d6b23ea68953079ef7436bbf79f06093db560,True,True,0.0003999999999999976,-0.0008000000000000021,1.0,1.0,1.0,1.0,True,True
41,P7_A_NULL_RHO0,0.0,0.0,eed4dc85a23e5a4d273b3869cb957e1888b9eb0ac4bee490e6a0cfb0ec34eddd,True,True,-0.0001999999999999988,-0.00040000000000000105,1.0,1.0,0.0,0.0,True,False
41,P7_B_NULL_RHO30,0.0,0.3,fd0c7b4b65759cad727736f27e253b24f443c370ff2f3c8d34fc07478f1009af,True,True,-0.0001999999999999988,-0.00040000000000000105,1.0,1.0,0.0,0.0,True,False
41,P7_C_EFFECT_RHO0,0.1,0.0,f2132971c540af248e50c9328db90f753d1b1ed50b74ba1fda4d07e13db339de,True,True,-0.00019999999999997797,-0.00030000000000000165,1.0,1.0,0.0,0.0,True,False
41,P7_D_EFFECT_RHO30,0.1,0.3,3e3698aebab1fb1c43da1d8a5c295dd463ef64910caa2364058353877c83cb93,True,True,-0.00020000000000000573,-0.00030000000000000165,1.0,1.0,0.0,0.0,True,False
42,P7_A_NULL_RHO0,0.0,0.0,31a7c9e5b8f15f5e262e93241f64a9e977573b45d4c820ebcfba8f211029f919,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
42,P7_B_NULL_RHO30,0.0,0.3,0d0c25cdccf7386467d7bf12dc36c14b06a370bbc077f3a094694bab6c1c9b26,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
42,P7_C_EFFECT_RHO0,0.1,0.0,c37a4a516d093b4693625cb1ed37d81f313970a4a69799e434973e4fc279e759,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
42,P7_D_EFFECT_RHO30,0.1,0.3,da16a67f0d91b81282fd0bcd7e0cfb28d174557ca1cc983cb94ef8cd7a3d4f9b,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
43,P7_A_NULL_RHO0,0.0,0.0,4c8a2fd1f0cf00372d334759a1a8843724a95e3ab8b2ce66a3c1e5775e369a13,True,True,0.00010000000000000026,-9.99999999999994e-05,0.0,0.0,1.0,1.0,True,True
43,P7_B_NULL_RHO30,0.0,0.3,497ab65805b0627e8ffc3c2e927ae223774a0b5847515ea5c36a52e3a7105fde,True,True,0.0,-9.99999999999994e-05,0.0,0.0,1.0,1.0,True,True
43,P7_C_EFFECT_RHO0,0.1,0.0,060838f64fa7c4b878cfdd6c25b53c2c29d1fc2e11e9ab5adfbf5321c130015e,True,True,0.00010000000000000286,0.0,1.0,1.0,1.0,1.0,True,True
43,P7_D_EFFECT_RHO30,0.1,0.3,e3b3afb45869771f712776473ee72161e69a7f33601fabe5e38c7d0827f012db,True,True,0.00010000000000000286,0.0,1.0,1.0,1.0,1.0,True,True
44,P7_A_NULL_RHO0,0.0,0.0,0a7436dd5460d9fb0f0384d1b5d963eaf74ebddead7e33b60071e98d6844e34c,True,True,0.0001999999999999988,-0.0007000000000000027,0.0,0.0,1.0,1.0,False,False
44,P7_B_NULL_RHO30,0.0,0.3,a3ab33001fcea639fd54f888e29234787d6c6f2a041e20a89ecdc6f49a0a8dd2,True,True,0.0001999999999999988,-0.0006000000000000033,0.0,0.0,1.0,1.0,False,False
44,P7_C_EFFECT_RHO0,0.1,0.0,8bf0b1c76b0d64caead7356ca711300bd811808ffa77ff6a28709fec05816dd6,True,True,0.00019999999999999185,-0.0007999999999999986,1.0,1.0,1.0,1.0,False,False
44,P7_D_EFFECT_RHO30,0.1,0.3,5855c88ac85c2e4e735eb38fa0e765d0ad566b3fe609dd493f1c9e78b82b7458,True,True,0.00020000000000000573,-0.0005999999999999998,1.0,1.0,1.0,1.0,False,False
45,P7_A_NULL_RHO0,0.0,0.0,4794ad016e7b149d6beade262783cef29c979b793445f7beb61c484fe4486fdb,True,True,0.0001999999999999988,-0.001299999999999999,0.0,0.0,1.0,1.0,False,False
45,P7_B_NULL_RHO30,0.0,0.3,6b52cdb74972937b4e4507ca15007ea40418647ff7a8106d2feaac488f5599ce,True,True,0.0001999999999999988,-0.001299999999999999,0.0,0.0,1.0,1.0,False,False
45,P7_C_EFFECT_RHO0,0.1,0.0,83c4ae20ebddd1b6d2d6131fb2debe4ee4c542ff83ba552899f39824641bee4c,True,True,0.0002999999999999947,-0.0016000000000000007,1.0,1.0,1.0,1.0,False,False
45,P7_D_EFFECT_RHO30,0.1,0.3,1140113ecce0b17aa86602730ad9cc4d0db7d5d74475415569717b283a569e44,True,True,0.00019999999999999185,-0.0015000000000000013,1.0,1.0,1.0,1.0,False,False
46,P7_A_NULL_RHO0,0.0,0.0,2dbccb37448cd7e298110cdd9735643b08a046e89a7becd227bb30a12a7ac70e,True,True,0.0008000000000000004,-0.002599999999999998,0.0,0.0,1.0,1.0,False,False
46,P7_B_NULL_RHO30,0.0,0.3,d68d182b2da73550a760ed9be80edbdb45133b646d049a59bf49a398dd6d4cf9,True,True,0.0007999999999999995,-0.002599999999999998,0.0,0.0,1.0,1.0,False,False
46,P7_C_EFFECT_RHO0,0.1,0.0,0be50419d0d486d6100747cfe251f9196a995854a9c9510c63248b1427cdcafa,True,True,0.0007999999999999952,-0.002700000000000001,1.0,1.0,1.0,1.0,False,False
46,P7_D_EFFECT_RHO30,0.1,0.3,d77eb678473ad6df1e528be47d3a1314fa858f70f41b33c49fd2f8c1218a4fda,True,True,0.0007999999999999952,-0.002700000000000001,1.0,1.0,1.0,1.0,False,False
47,P7_A_NULL_RHO0,0.0,0.0,55e886238d10a1afdd61b369f38ba8155db749b87018292511fe33948ce52894,True,True,0.0001999999999999988,-0.0006999999999999992,0.0,0.0,1.0,1.0,False,False
47,P7_B_NULL_RHO30,0.0,0.3,94e096b462c158fc15e85091e6e0e83d40d5b9c66e0b590aae124578c75913cf,True,True,0.00020000000000000573,-0.0006999999999999992,0.0,0.0,1.0,1.0,False,False
47,P7_C_EFFECT_RHO0,0.1,0.0,f06967be70fac27ceb9849ac2ee63d420092415c95319dd706c7058b7b226d98,True,True,0.0002999999999999947,-0.0011000000000000003,1.0,1.0,1.0,1.0,False,False
47,P7_D_EFFECT_RHO30,0.1,0.3,2f479da7497b9ed7b3ba0f83cdd52500b6a782cc56cb2c9565312e6fa9d453b9,True,True,0.0002999999999999947,-0.0010000000000000009,1.0,1.0,1.0,1.0,False,False
48,P7_A_NULL_RHO0,0.0,0.0,9cad3fb443441d9f3f0e08b9a72b16a6abf1adc40fdfc9268aa693d8914f3ab0,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
48,P7_B_NULL_RHO30,0.0,0.3,6fc1ff47bac7fb68ad171d9d99bc7a4534e13eb769b113be0b2948ec4b775954,True,True,-0.00010000000000000113,-0.0005999999999999998,0.0,0.0,1.0,1.0,True,True
48,P7_C_EFFECT_RHO0,0.1,0.0,2fa23cc7e15f809a591d64602c06e3e7ab3e76bccf4ff25df4a47ecfc643fecb,True,True,-0.00010000000000000286,-0.0008000000000000021,1.0,1.0,1.0,1.0,True,True
48,P7_D_EFFECT_RHO30,0.1,0.3,0a30c16b48106979f0be96c366557c0da62abd047cabd8e5728a5927184ed327,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
49,P7_A_NULL_RHO0,0.0,0.0,036ae110a02c473051c86c1a7a895b7b01fc1c402f932bcf88c4cc75d67354d1,True,True,0.0,-9.99999999999994e-05,0.0,0.0,1.0,1.0,True,True
49,P7_B_NULL_RHO30,0.0,0.3,42ce02761e5eed0f78d06f0580db112688141fb5e2b4613c5574bb3267bc9faa,True,True,0.0,-9.99999999999994e-05,0.0,0.0,1.0,1.0,True,True
49,P7_C_EFFECT_RHO0,0.1,0.0,5d9947908d1ac5f0a88d936817efed228dae42f822c3ec64b6af1d49dbd13870,True,True,0.00010000000000000286,0.0,1.0,1.0,1.0,1.0,True,True
49,P7_D_EFFECT_RHO30,0.1,0.3,958b1fdae0fb9cbf60473142936333331547ec876daad144bdddeba287b267c8,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
50,P7_A_NULL_RHO0,0.0,0.0,3507dc920710635ff218069bde55b90078fcf893daf0c2ed7243db41544861ae,True,True,0.00020000000000000052,-0.0001999999999999988,0.0,0.0,1.0,1.0,True,True
50,P7_B_NULL_RHO30,0.0,0.3,db4dedf5b3ed773a87432f029fc21efb427f7a812db17e8f46bbe891b11faf8f,True,True,0.00020000000000000052,-0.0001999999999999988,0.0,0.0,1.0,1.0,True,True
50,P7_C_EFFECT_RHO0,0.1,0.0,f5a2321008e4dcf6040f91f7ffba3cae156d52bc8a1d3d84dcc56230830e4f98,True,True,0.00019999999999999185,-0.00030000000000000165,1.0,1.0,1.0,1.0,True,True
50,P7_D_EFFECT_RHO30,0.1,0.3,3249ef216897c54e9bf59487da6e130f1a49236b70e3554a9328b7fc17a4f9a5,True,True,0.0003000000000000086,-0.00020000000000000226,1.0,1.0,1.0,1.0,True,True
51,P7_A_NULL_RHO0,0.0,0.0,50e2947483480b5d86daf1b47f0f949f9badd4292e5d8e6c35bc6ed2eb7bb0a5,True,True,0.0,-0.0001999999999999988,0.0,0.0,1.0,1.0,False,False
51,P7_B_NULL_RHO30,0.0,0.3,65b6bded771643fd5637d2b84d4f29e1e2ae134d43edcb6dee7da1eade49514b,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,False
51,P7_C_EFFECT_RHO0,0.1,0.0,148da272be3d67e189be88292a892438cd0d0ec4316fd5b92b5559d30de5384f,True,True,-9.999999999998899e-05,-9.99999999999994e-05,1.0,1.0,1.0,1.0,True,False
51,P7_D_EFFECT_RHO30,0.1,0.3,aaa6a024378dbaf8580075858aca9a6525d8b006dec0733eafc0642891234298,True,True,0.0,-0.0001999999999999988,1.0,1.0,1.0,1.0,True,False
52,P7_A_NULL_RHO0,0.0,0.0,0eb1d0e5f6dcc3517d819bd543f07a715ae8fc39d75345a95ca75c0fcb2cfaa4,True,True,-0.00030000000000000165,-0.0005000000000000004,0.0,0.0,1.0,1.0,True,True
52,P7_B_NULL_RHO30,0.0,0.3,c29aac6511298eb004d102736190d6ee9d39912c38166583d953dbe652944c54,True,True,-0.00030000000000000165,-0.0005999999999999998,0.0,0.0,1.0,1.0,True,True
52,P7_C_EFFECT_RHO0,0.1,0.0,273d2b58b4578be0e082bf72627e34d7d2aacc013034096518d30204a3d8e8c8,True,True,0.0,-9.99999999999994e-05,1.0,1.0,1.0,1.0,True,True
52,P7_D_EFFECT_RHO30,0.1,0.3,be33126e8494aa7ded161a6a706fb2139f69d135cc1113484759dc8ba3121d03,True,True,-0.00010000000000000286,-9.99999999999994e-05,1.0,1.0,1.0,1.0,True,True
53,P7_A_NULL_RHO0,0.0,0.0,02fcde012ed6e3afadaccfc7bd4195933771a1f3209552c2a0c6437fcc8676fb,True,True,-0.0004000000000000045,-0.0006999999999999992,1.0,1.0,0.0,0.0,True,True
53,P7_B_NULL_RHO30,0.0,0.3,e2131adecdfa8b4959bc5e0fec3b61030e3db50ab61272aeefa1d9d12ce96f1b,True,True,0.00010000000000000286,-0.00010000000000000286,1.0,1.0,0.0,0.0,True,True
53,P7_C_EFFECT_RHO0,0.1,0.0,a853b9cdf0729575e96cde7cbacee0de6dd365934a66a2c9a91421b1b46064be,True,True,0.0,0.0,1.0,1.0,0.0,0.0,True,True
53,P7_D_EFFECT_RHO30,0.1,0.3,a76c75b09e1d1ca5b715e7a4dfd699ec30994a7c56513618875fb9943d4de2d2,True,True,-0.0005000000000000004,-0.0009000000000000015,1.0,1.0,0.0,0.0,True,False
54,P7_A_NULL_RHO0,0.0,0.0,1525874af5c76c175d4961f39bdfe89a2445c45e7434b1ec1838934ee57841ce,True,True,0.0,-9.99999999999994e-05,0.0,0.0,1.0,1.0,True,True
54,P7_B_NULL_RHO30,0.0,0.3,4f3f6791d9588b7971452d0297ff9133e2f97e684caf830c7e60590a2708b22a,True,True,-9.99999999999994e-05,-9.99999999999994e-05,0.0,0.0,1.0,1.0,True,True
54,P7_C_EFFECT_RHO0,0.1,0.0,b5a9eefe5765ae57498c8803a97d526631dfb364ed5676b9820962c2a982c117,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
54,P7_D_EFFECT_RHO30,0.1,0.3,e225ade447904b891fb656c97c9683cb224f67f1511d61d5c39a1abf120579f9,True,True,-0.00010000000000000286,0.0,1.0,1.0,1.0,1.0,True,True
55,P7_A_NULL_RHO0,0.0,0.0,6d6b1311effde89290af1fb24a7de18a22712e1e5159ac571f5c2ed759c19ef6,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
55,P7_B_NULL_RHO30,0.0,0.3,e091f1b52dd8e1a75422cc320320917bfa8a52684508ef5e3295d585fe65c0c0,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
55,P7_C_EFFECT_RHO0,0.1,0.0,236c73d51cdc509e76020f5f8a4d79b1faee99ddcd33de80bd15744d5efd1b1c,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
55,P7_D_EFFECT_RHO30,0.1,0.3,9b52fc953e9fe47920155831aa1b6f10d15fb6dd67d6510cc17bac4e17ac634f,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
56,P7_A_NULL_RHO0,0.0,0.0,b51a9d4222698728aab4a9721d6c4addf9617665617a789c403dbd48aaf0467b,True,True,-0.0001999999999999988,-0.0002999999999999982,0.0,0.0,1.0,1.0,True,False
56,P7_B_NULL_RHO30,0.0,0.3,d744073061350b58d814fa229c1cb330a355a043822d0c0cc8273910356384b4,True,True,-0.0001999999999999988,-0.00030000000000000165,0.0,0.0,1.0,1.0,True,False
56,P7_C_EFFECT_RHO0,0.1,0.0,15c93d5b91122e7c168138b5d5dde5b9b3927a7dc8e5ba4fcd53ce91681e60f9,True,True,0.0002999999999999947,-0.0010000000000000009,1.0,1.0,1.0,1.0,False,False
56,P7_D_EFFECT_RHO30,0.1,0.3,4f90bb367f04733ae3f3e07f663e0b8574949784bcd09101fe97eb592b47afd8,True,True,0.0002999999999999947,-0.0009999999999999974,1.0,1.0,1.0,1.0,False,False
57,P7_A_NULL_RHO0,0.0,0.0,e9eb05c5c4517cdc2a761f13b6da0b2860be5630eea13648514d20de08549d07,True,True,9.99999999999994e-05,-0.00040000000000000105,0.0,0.0,1.0,1.0,False,False
57,P7_B_NULL_RHO30,0.0,0.3,4eb7c29a786125c97304ff8c226ecbadeb1ed5743c4dde9c5942bfcdcdd86702,True,True,0.0,-0.00030000000000000165,0.0,0.0,1.0,1.0,False,False
57,P7_C_EFFECT_RHO0,0.1,0.0,927ce0d1552955cf0987f7ef543ecac5d59dfa4c788cc3848dd7b9d16becdea1,True,True,0.00010000000000000286,-0.00040000000000000105,1.0,1.0,1.0,1.0,False,False
57,P7_D_EFFECT_RHO30,0.1,0.3,474f12842eac489b780be09026d8724b832b91861e2452dfa9ea8a79ebf6a1f6,True,True,9.999999999998899e-05,-0.0003999999999999976,1.0,1.0,1.0,1.0,False,False
58,P7_A_NULL_RHO0,0.0,0.0,5eed67f7c0da89e8eddd273e1284d0c89277bf6e7320de698a14be4d341b7ec4,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
58,P7_B_NULL_RHO30,0.0,0.3,9fd57fbe96d437664b4056c472a66baa761788c601f2144faae8c2d6ab7e9158,True,True,0.0,0.0,0.0,0.0,1.0,1.0,False,True
58,P7_C_EFFECT_RHO0,0.1,0.0,210b838455650fae190a3f0fc16389f30070eeb5aed29df2af7a4179a1fd52b2,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
58,P7_D_EFFECT_RHO30,0.1,0.3,44f90d0be6dcf4ebe3c5aa1f3c381df8024119fdc0c01f82dc5b467bced29d6d,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
59,P7_A_NULL_RHO0,0.0,0.0,6cfe7d0771c1c8e1e0ca4238b8570cd550e2103ad224014f778140c0ee8508fe,True,True,-9.99999999999994e-05,-0.00020000000000000226,0.0,0.0,1.0,1.0,True,False
59,P7_B_NULL_RHO30,0.0,0.3,c1a7a8b23ab863009eedf366887f2f41869f11a4696cdead8abd77e995cdf10e,True,True,-9.99999999999994e-05,-0.00020000000000000226,0.0,0.0,1.0,1.0,True,False
59,P7_C_EFFECT_RHO0,0.1,0.0,e2f2b97d454e7e26f2b4be91e7d2abbd6ffc6de3238760954c3c511c1d595be4,True,True,0.0,-9.99999999999994e-05,1.0,1.0,1.0,1.0,True,False
59,P7_D_EFFECT_RHO30,0.1,0.3,10331802819fbe0ba997ca9418bab1be45eb95933d138279b7f49272cc802be9,True,True,-9.999999999998899e-05,-9.99999999999994e-05,1.0,1.0,1.0,1.0,True,False
60,P7_A_NULL_RHO0,0.0,0.0,eb6420b08ec51f47543205a3c88e07ee2dba9574ba6185537dec72c0b49876c4,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
60,P7_B_NULL_RHO30,0.0,0.3,8a830104a948be213256dc3d3e26f584789f1b0db7205a7d60e77eb2df725554,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
60,P7_C_EFFECT_RHO0,0.1,0.0,25dc68b2c052d46bf3612d8a80fa3bf3f57f3e04eb4ffd2c87910d359ea78067,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
60,P7_D_EFFECT_RHO30,0.1,0.3,636e1724755dc5bef8373a83c55a41c9e3f6cbccfb8a26425ce85038b6397464,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
61,P7_A_NULL_RHO0,0.0,0.0,a35998c922b0437834ca884fc92cae6a43f329fd45d601248fa1d573853b6444,True,True,0.0,-0.00040000000000000105,0.0,0.0,1.0,1.0,True,True
61,P7_B_NULL_RHO30,0.0,0.3,6835441a94b9e784cdfb3e3b918dbd727c19d53bd7681eaf0f3b8172504acb9d,True,True,0.0,-0.00040000000000000105,0.0,0.0,1.0,1.0,True,True
61,P7_C_EFFECT_RHO0,0.1,0.0,03f1f59708dce9802d61f452e9d8acc08c5db65c3f8563d985c758d32d641233,True,True,0.00010000000000000286,-0.0005000000000000004,1.0,1.0,1.0,1.0,True,True
61,P7_D_EFFECT_RHO30,0.1,0.3,69ebaa4d241815200821d9b116bcfe7a0c735951cf3671080c0b63a701091bc3,True,True,0.00010000000000000286,-0.0005000000000000004,1.0,1.0,1.0,1.0,True,True
62,P7_A_NULL_RHO0,0.0,0.0,ff7ae10390ec5f8ac74f6e5cc956321419ee84e4b5acf0a4ac6efde5929884cb,True,True,-9.99999999999994e-05,0.00030000000000000165,0.0,0.0,1.0,1.0,True,True
62,P7_B_NULL_RHO30,0.0,0.3,5cca92b9eeb104b5c4e0b40f8b7af5329239fde4a2421b8901edfcdca7a1b5e8,True,True,0.0,0.00030000000000000165,0.0,0.0,1.0,1.0,True,True
62,P7_C_EFFECT_RHO0,0.1,0.0,fcfc6cd84515b24bc0baffb5ef753848a02f99767e6b48b6b0f7185456957f79,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
62,P7_D_EFFECT_RHO30,0.1,0.3,fd62204f33bfbf5e6b8e0048d85c596c97155654dafc31dbb7e2ef44a8b2cadc,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
63,P7_A_NULL_RHO0,0.0,0.0,e7d3f5170d91fe833008ca34ce41f93c0d7d86066bbf8e7130a246d2b31e142b,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
63,P7_B_NULL_RHO30,0.0,0.3,95ee1c0455537509c7120c76baa782347d23bc95cf6a4a3b9f3d5685371f0a34,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
63,P7_C_EFFECT_RHO0,0.1,0.0,a482889d332b473cd4a3e0d8a8ac74a43abe0737afe2ff585a3d249a4336312b,True,True,0.0,-0.0015000000000000013,1.0,1.0,1.0,1.0,True,True
63,P7_D_EFFECT_RHO30,0.1,0.3,57a05b4c47d2a82d213de6344515fd0e92ddf1bbc5c0dbb9ba35f393f2749b6e,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
64,P7_A_NULL_RHO0,0.0,0.0,79abefed7481f887530a4e51bd5587a218918cd314d9dad148287fdf938eeabb,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
64,P7_B_NULL_RHO30,0.0,0.3,d4a68c6ca7675f026c89f86b2e3ec1f8477b322242ed2f14aebc5a3b5ae59889,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
64,P7_C_EFFECT_RHO0,0.1,0.0,81ade28417c40ec4f77478b65e19c18447c892f595a2166c6b2a30d3c3d6692a,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
