rep,seed,cell,fit_spec,true_effect,true_rho,n_models,n_items,n_obs,dataset_sha256,min_model_n_self,max_model_n_self,overall_self_prop,rho_model,x_mean,x_sd,context_item_level_shared,phase6_high_assignment_geometry,converged,singular,warnings,estimate,se,p_value,ci_low,ci_high,rejected_at_05,bias,ci_covers_truth,error,model_intercept_sd,model_slope_sd,model_intercept_slope_corr,item_intercept_sd,model_cov_min_eigenvalue,theta,theta_lower,singular_component,fit_error,evaluable,rejected,covered,singular_bool
7,92622007,P7_D_EFFECT_RHO30,M2,0.1,0.3,100,400,40000,bb9c08a6b11d777f1f4f1d2e0f99d3d9c47b738133bd13bc7f6a02d2f9e755f1,200,200,0.5,0.3,-1.2434497875801752e-15,0.8550903834691792,True,True,True,False,[],0.1312,0.0216,1.289e-09,0.0888,0.1736,True,0.031200000000000006,True,,0.0218,0.059,,0.0133,0.0005,"[0.0133, 0.0218, 0.059]","[0, 0, 0]",non_singular,,True,1.0,1.0,False
8,92622008,P7_A_NULL_RHO0,M1,0.0,0.0,100,400,40000,05571c0daee1a8afc7cccbb0fa5d51b656fce7bffa1b4a7d530ac75b12fe017d,200,200,0.5,0.0,1.2612133559741778e-15,0.81595364323044,True,True,True,True,[],0.0297,0.0208,0.1531,-0.011,0.0705,False,0.0297,True,,0.0407,0.0233,-1.0,0.0,1.0842000000000001e-19,"[0, 0.0407, -0.0233, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,0.0,1.0,True
8,92622008,P7_A_NULL_RHO0,M2,0.0,0.0,100,400,40000,05571c0daee1a8afc7cccbb0fa5d51b656fce7bffa1b4a7d530ac75b12fe017d,200,200,0.5,0.0,1.2612133559741778e-15,0.81595364323044,True,True,True,True,[],0.0299,0.0207,0.1483,-0.0106,0.0704,False,0.0299,True,,0.0254,0.0,,0.0,0.0,"[0, 0.0254, 0]","[0, 0, 0]",model_slope_sd_zero,,True,0.0,1.0,True
8,92622008,P7_B_NULL_RHO30,M1,0.0,0.3,100,400,40000,dc97186a0a7d8bebdcfb9df0bec7e878b43a0677cafc24cc27a2ba700291ccb6,200,200,0.5,0.3,1.2612133559741778e-15,0.81595364323044,True,True,True,True,[],0.0301,0.0208,0.1463,-0.0105,0.0708,False,0.0301,True,,0.0422,0.0195,-1.0,0.0,-5.4210000000000005e-20,"[0, 0.0422, -0.0195, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,0.0,1.0,True
8,92622008,P7_B_NULL_RHO30,M2,0.0,0.3,100,400,40000,dc97186a0a7d8bebdcfb9df0bec7e878b43a0677cafc24cc27a2ba700291ccb6,200,200,0.5,0.3,1.2612133559741778e-15,0.81595364323044,True,True,True,True,[],0.0303,0.0207,0.1425,-0.0102,0.0708,False,0.0303,True,,0.0308,0.0,,5.3809e-09,0.0,"[5.3809e-09, 0.0308, 0]","[0, 0, 0]",model_slope_sd_zero,,True,0.0,1.0,True
8,92622008,P7_C_EFFECT_RHO0,M1,0.1,0.0,100,400,40000,4f47e8ec42ea444fc65538022f6bdeca6bbb8d97e16583cdff04cad0d1623a36,200,200,0.5,0.0,1.2612133559741778e-15,0.81595364323044,True,True,True,True,[],0.1225,0.021,5.1098e-09,0.0814,0.1637,True,0.022499999999999992,True,,0.0395,0.0271,-1.0,0.0,-1.0842000000000001e-19,"[0, 0.0395, -0.0271, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,1.0,1.0,True
8,92622008,P7_C_EFFECT_RHO0,M2,0.1,0.0,100,400,40000,4f47e8ec42ea444fc65538022f6bdeca6bbb8d97e16583cdff04cad0d1623a36,200,200,0.5,0.0,1.2612133559741778e-15,0.81595364323044,True,True,True,True,[],0.1227,0.0208,3.6125e-09,0.082,0.1635,True,0.022699999999999998,True,,0.016,0.0,,0.0,0.0,"[0, 0.016, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
8,92622008,P7_D_EFFECT_RHO30,M1,0.1,0.3,100,400,40000,ab81d7d9a8d5302161ee5df5b5735cd34f93e0c062440a7fbebd3c9a72b0ed79,200,200,0.5,0.3,1.2612133559741778e-15,0.81595364323044,True,True,True,True,[],0.123,0.021,4.3468e-09,0.0819,0.164,True,0.022999999999999993,True,,0.0408,0.0253,-1.0,0.0,-5.4210000000000005e-20,"[0, 0.0408, -0.0253, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,1.0,1.0,True
8,92622008,P7_D_EFFECT_RHO30,M2,0.1,0.3,100,400,40000,ab81d7d9a8d5302161ee5df5b5735cd34f93e0c062440a7fbebd3c9a72b0ed79,200,200,0.5,0.3,1.2612133559741778e-15,0.81595364323044,True,True,True,True,[],0.1232,0.0208,3.1768e-09,0.0824,0.1639,True,0.0232,True,,0.0221,0.0,,0.0,0.0,"[0, 0.0221, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
9,92622009,P7_A_NULL_RHO0,M1,0.0,0.0,100,400,40000,251c225e1961b37f0ac2ff786307ee82038a86bda991694766eecfdfb7f31cfe,200,200,0.5,0.0,-1.1191048088221578e-15,0.8674287461105541,True,True,True,True,[],-0.0286,0.0218,0.1894,-0.0712,0.0141,False,-0.0286,True,,0.0,0.068,,0.0532,0.0,"[0.0532, 0, 0.068, 0.0003]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,,True,0.0,1.0,True
9,92622009,P7_A_NULL_RHO0,M2,0.0,0.0,100,400,40000,251c225e1961b37f0ac2ff786307ee82038a86bda991694766eecfdfb7f31cfe,200,200,0.5,0.0,-1.1191048088221578e-15,0.8674287461105541,True,True,True,True,[],-0.0286,0.0218,0.1894,-0.0712,0.0141,False,-0.0286,True,,0.0,0.068,,0.0532,0.0,"[0.0532, 0, 0.068]","[0, 0, 0]",model_intercept_sd_zero,,True,0.0,1.0,True
9,92622009,P7_B_NULL_RHO30,M1,0.0,0.3,100,400,40000,668a7a82712542be24f7e34d4ac501bf0460308bf877c0cfa96b8208c6d0e022,200,200,0.5,0.3,-1.1191048088221578e-15,0.8674287461105541,True,True,True,False,[],-0.0284,0.0229,0.2145,-0.0732,0.0164,False,-0.0284,True,,0.0377,0.0978,-0.7075,0.0538,0.0007,"[0.0538, 0.0377, -0.0692, 0.0691]","[0, 0, '-Inf', 0]",non_singular,,True,0.0,1.0,False
9,92622009,P7_B_NULL_RHO30,M2,0.0,0.3,100,400,40000,668a7a82712542be24f7e34d4ac501bf0460308bf877c0cfa96b8208c6d0e022,200,200,0.5,0.3,-1.1191048088221578e-15,0.8674287461105541,True,True,True,True,[],-0.0282,0.022,0.2004,-0.0714,0.015,False,-0.0282,True,,0.0,0.076,,0.0539,1.0693e-10,"[0.0539, 0, 0.076]","[0, 0, 0]",model_intercept_sd_zero,,True,0.0,1.0,True
9,92622009,P7_C_EFFECT_RHO0,M1,0.1,0.0,100,400,40000,6415a3bbbe0cd9222760dc3d65f3cac99e6330effe791c0c811d000a46f67d39,200,200,0.5,0.0,-1.1191048088221578e-15,0.8674287461105541,True,True,True,True,[],0.0703,0.0216,0.0011,0.028,0.1125,True,-0.029700000000000004,True,,0.0,0.0567,,0.0544,0.0,"[0.0544, 0, 0.0538, 0.0181]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,,True,1.0,1.0,True
9,92622009,P7_C_EFFECT_RHO0,M2,0.1,0.0,100,400,40000,6415a3bbbe0cd9222760dc3d65f3cac99e6330effe791c0c811d000a46f67d39,200,200,0.5,0.0,-1.1191048088221578e-15,0.8674287461105541,True,True,True,True,[],0.0703,0.0216,0.0011,0.028,0.1125,True,-0.029700000000000004,True,,0.0,0.0567,,0.0544,0.0,"[0.0544, 0, 0.0567]","[0, 0, 0]",model_intercept_sd_zero,,True,1.0,1.0,True
9,92622009,P7_D_EFFECT_RHO30,M1,0.1,0.3,100,400,40000,bba6c3b1a1319914001afc74c9753d7a17746a7121876aec9fb7fb3629285b7d,200,200,0.5,0.3,-1.1191048088221578e-15,0.8674287461105541,True,True,True,True,[],0.0706,0.0218,0.0012,0.0279,0.1133,True,-0.02940000000000001,True,,0.0,0.0642,,0.054,0.0,"[0.054, 0, 0.0642, 0.0003]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,,True,1.0,1.0,True
9,92622009,P7_D_EFFECT_RHO30,M2,0.1,0.3,100,400,40000,bba6c3b1a1319914001afc74c9753d7a17746a7121876aec9fb7fb3629285b7d,200,200,0.5,0.3,-1.1191048088221578e-15,0.8674287461105541,True,True,True,True,[],0.0706,0.0218,0.0012,0.0279,0.1133,True,-0.02940000000000001,True,,3.52e-07,0.0642,,0.054,1.2391e-13,"[0.054, 3.52e-07, 0.0642]","[0, 0, 0]",model_intercept_sd_zero,,True,1.0,1.0,True
10,92622010,P7_A_NULL_RHO0,M1,0.0,0.0,100,400,40000,24984f1941c20e5095cc71e5b5206745d0ed3334c528179cf7de7d23e680ce4f,200,200,0.5,0.0,-1.2434497875801754e-16,0.8619938885896758,True,True,True,True,[],0.0244,0.0207,0.2375,-0.0161,0.0649,False,0.0244,True,,0.0279,0.0007,-1.0,0.0,0.0,"[0, 0.0279, -0.0007, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,0.0,1.0,True
10,92622010,P7_A_NULL_RHO0,M2,0.0,0.0,100,400,40000,24984f1941c20e5095cc71e5b5206745d0ed3334c528179cf7de7d23e680ce4f,200,200,0.5,0.0,-1.2434497875801754e-16,0.8619938885896758,True,True,True,True,[],0.0244,0.0207,0.2374,-0.0161,0.0649,False,0.0244,True,,0.0275,0.0,,5.0515e-07,0.0,"[5.0515e-07, 0.0275, 0]","[0, 0, 0]",model_slope_sd_zero,,True,0.0,1.0,True
10,92622010,P7_B_NULL_RHO30,M1,0.0,0.3,100,400,40000,e861c71a967287477e7623be0d05b7841c5fed73da397fa9cfceaaeeb8073e4d,200,200,0.5,0.3,-1.2434497875801754e-16,0.8619938885896758,True,True,True,True,[],0.0249,0.0207,0.229,-0.0156,0.0654,False,0.0249,True,,0.0317,0.002,1.0,0.0,6.8006e-15,"[0, 0.0317, 0.002, 8.2625e-08]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,0.0,1.0,True
10,92622010,P7_B_NULL_RHO30,M2,0.0,0.3,100,400,40000,e861c71a967287477e7623be0d05b7841c5fed73da397fa9cfceaaeeb8073e4d,200,200,0.5,0.3,-1.2434497875801754e-16,0.8619938885896758,True,True,True,True,[],0.0248,0.0207,0.2292,-0.0157,0.0653,False,0.0248,True,,0.0326,0.0,,0.0,0.0,"[0, 0.0326, 0]","[0, 0, 0]",model_slope_sd_zero,,True,0.0,1.0,True
10,92622010,P7_C_EFFECT_RHO0,M1,0.1,0.0,100,400,40000,fdec27dac5cbaa67063f69fedf8ef9f3681a1174fda0a97f78fc663b36db71ca,200,200,0.5,0.0,-1.2434497875801754e-16,0.8619938885896758,True,True,True,True,[],0.1216,0.0208,5.0933e-09,0.0808,0.1623,True,0.021599999999999994,True,,0.0299,0.0024,-1.0,0.0,0.0,"[0, 0.0299, -0.0024, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,1.0,1.0,True
10,92622010,P7_C_EFFECT_RHO0,M2,0.1,0.0,100,400,40000,fdec27dac5cbaa67063f69fedf8ef9f3681a1174fda0a97f78fc663b36db71ca,200,200,0.5,0.0,-1.2434497875801754e-16,0.8619938885896758,True,True,True,True,[],0.1216,0.0208,5.0567e-09,0.0808,0.1623,True,0.021599999999999994,True,,0.0287,0.0,,0.0,0.0,"[0, 0.0287, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
10,92622010,P7_D_EFFECT_RHO30,M1,0.1,0.3,100,400,40000,ee2e841cea04823d21549eb38da6054d2157672630d9e626c2939aaa873f5cf3,200,200,0.5,0.3,-1.2434497875801754e-16,0.8619938885896758,True,True,True,True,[],0.1216,0.0208,5.0291e-09,0.0808,0.1624,True,0.021599999999999994,True,,0.0339,0.001,1.0,0.0,0.0,"[0, 0.0339, 0.001, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,1.0,1.0,True
10,92622010,P7_D_EFFECT_RHO30,M2,0.1,0.3,100,400,40000,ee2e841cea04823d21549eb38da6054d2157672630d9e626c2939aaa873f5cf3,200,200,0.5,0.3,-1.2434497875801754e-16,0.8619938885896758,True,True,True,True,[],0.1216,0.0208,5.0406e-09,0.0808,0.1624,True,0.021599999999999994,True,,0.0344,0.0,,0.0,0.0,"[0, 0.0344, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
11,92622011,P7_A_NULL_RHO0,M1,0.0,0.0,100,400,40000,f0b65a7aaf7f762ba590470eb019586c79a5175a9687f84c9978295b6572121f,200,200,0.5,0.0,4.263256414560601e-16,0.8655556278817234,True,True,True,True,[],0.0067,0.0209,0.7487,-0.0342,0.0476,False,0.0067,True,,0.0028,0.0309,-1.0,0.0,3.9804e-16,"[0, 0.0028, -0.0309, 2.2238e-07]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,0.0,1.0,True
11,92622011,P7_A_NULL_RHO0,M2,0.0,0.0,100,400,40000,f0b65a7aaf7f762ba590470eb019586c79a5175a9687f84c9978295b6572121f,200,200,0.5,0.0,4.263256414560601e-16,0.8655556278817234,True,True,True,True,[],0.0067,0.0208,0.7483,-0.0341,0.0475,False,0.0067,True,,0.0,0.0269,,0.0,0.0,"[0, 0, 0.0269]","[0, 0, 0]",model_intercept_sd_zero,,True,0.0,1.0,True
11,92622011,P7_B_NULL_RHO30,M1,0.0,0.3,100,400,40000,b650b08215f4324e534ca467a83e17ad911c5e57009a053f5fb2eef6f29b88f2,200,200,0.5,0.3,4.263256414560601e-16,0.8655556278817234,True,True,True,True,[],0.0093,0.021,0.6574,-0.0318,0.0504,False,0.0093,True,,0.0018,0.0353,-1.0,0.0,7.1815e-11,"[0, 0.0018, -0.0353, 0.0002]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,0.0,1.0,True
11,92622011,P7_B_NULL_RHO30,M2,0.0,0.3,100,400,40000,b650b08215f4324e534ca467a83e17ad911c5e57009a053f5fb2eef6f29b88f2,200,200,0.5,0.3,4.263256414560601e-16,0.8655556278817234,True,True,True,True,[],0.0093,0.0209,0.657,-0.0317,0.0503,False,0.0093,True,,0.0,0.0332,,1.0136e-06,0.0,"[1.0136e-06, 0, 0.0332]","[0, 0, 0]",model_intercept_sd_zero,,True,0.0,1.0,True
11,92622011,P7_C_EFFECT_RHO0,M1,0.1,0.0,100,400,40000,9bce230d8e36b2d543eebe185796946f92d7e1756519db5d7a79e6d2e2a52966,200,200,0.5,0.0,4.263256414560601e-16,0.8655556278817234,True,True,True,True,[],0.1152,0.0208,3.0322e-08,0.0745,0.156,True,0.015199999999999991,True,,0.0,0.0,,0.0,0.0,"[0, 0, 0, 0]","[0, 0, '-Inf', 0]",model_slope_sd_zero,,True,1.0,1.0,True
11,92622011,P7_C_EFFECT_RHO0,M2,0.1,0.0,100,400,40000,9bce230d8e36b2d543eebe185796946f92d7e1756519db5d7a79e6d2e2a52966,200,200,0.5,0.0,4.263256414560601e-16,0.8655556278817234,True,True,True,True,[],0.1152,0.0208,3.0318e-08,0.0745,0.156,True,0.015199999999999991,True,,0.0,0.0,,0.0,0.0,"[0, 0, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
11,92622011,P7_D_EFFECT_RHO30,M1,0.1,0.3,100,400,40000,94e0ba0714c77e4d90fa60c67d352b6c455e4ec6148692fca9a7e844c739e53f,200,200,0.5,0.3,4.263256414560601e-16,0.8655556278817234,True,True,True,True,[],0.115,0.0208,3.2182e-08,0.0742,0.1558,True,0.015,True,,0.0,6.8305e-09,,0.0,0.0,"[0, 0, 6.8305e-09, 0]","[0, 0, '-Inf', 0]",model_slope_sd_zero,,True,1.0,1.0,True
11,92622011,P7_D_EFFECT_RHO30,M2,0.1,0.3,100,400,40000,94e0ba0714c77e4d90fa60c67d352b6c455e4ec6148692fca9a7e844c739e53f,200,200,0.5,0.3,4.263256414560601e-16,0.8655556278817234,True,True,True,True,[],0.115,0.0208,3.2177e-08,0.0742,0.1558,True,0.015,True,,0.0,0.0,,0.0,0.0,"[0, 0, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
12,92622012,P7_A_NULL_RHO0,M1,0.0,0.0,100,400,40000,6261257ab2ce34b1c056eec1de44db6b2ae40cfd56d3da19b73e548cdabf7de6,200,200,0.5,0.0,-1.723066134218243e-15,0.9765338868293516,True,True,True,True,[],-0.0272,0.0208,0.1918,-0.0679,0.0136,False,-0.0272,True,,0.0044,0.0256,1.0,0.0629,4.2148e-12,"[0.0629, 0.0044, 0.0256, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,0.0,1.0,True
12,92622012,P7_A_NULL_RHO0,M2,0.0,0.0,100,400,40000,6261257ab2ce34b1c056eec1de44db6b2ae40cfd56d3da19b73e548cdabf7de6,200,200,0.5,0.0,-1.723066134218243e-15,0.9765338868293516,True,True,True,True,[],-0.0272,0.0208,0.1923,-0.068,0.0137,False,-0.0272,True,,0.0,0.0279,,0.0629,0.0,"[0.0629, 0, 0.0279]","[0, 0, 0]",model_intercept_sd_zero,,True,0.0,1.0,True
12,92622012,P7_B_NULL_RHO30,M1,0.0,0.3,100,400,40000,6fd4937bd9d6cb43bffbe08d12da76e20c61cd17174296d2cb48e0225cc5d974,200,200,0.5,0.3,-1.723066134218243e-15,0.9765338868293516,True,True,True,True,[],-0.0284,0.0209,0.1748,-0.0694,0.0126,False,-0.0284,True,,0.0,0.0339,,0.0642,0.0,"[0.0642, 0, -0.0339, 0.0004]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,,True,0.0,1.0,True
12,92622012,P7_B_NULL_RHO30,M2,0.0,0.3,100,400,40000,6fd4937bd9d6cb43bffbe08d12da76e20c61cd17174296d2cb48e0225cc5d974,200,200,0.5,0.3,-1.723066134218243e-15,0.9765338868293516,True,True,True,True,[],-0.0284,0.0209,0.1748,-0.0694,0.0126,False,-0.0284,True,,3.0733e-07,0.0339,,0.0642,9.4453e-14,"[0.0642, 3.0733e-07, 0.0339]","[0, 0, 0]",model_intercept_sd_zero,,True,0.0,1.0,True
12,92622012,P7_C_EFFECT_RHO0,M1,0.1,0.0,100,400,40000,c3f0db9971fd3fcae9ebc96a2ab9dc485acefe3be45d99570fdd7271ac8d79d2,200,200,0.5,0.0,-1.723066134218243e-15,0.9765338868293516,True,True,True,True,[],0.0803,0.0211,0.0001,0.0389,0.1217,True,-0.01970000000000001,True,,0.0106,0.0371,1.0,0.0743,-2.7105e-20,"[0.0743, 0.0106, 0.0371, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,1.0,1.0,True
12,92622012,P7_C_EFFECT_RHO0,M2,0.1,0.0,100,400,40000,c3f0db9971fd3fcae9ebc96a2ab9dc485acefe3be45d99570fdd7271ac8d79d2,200,200,0.5,0.0,-1.723066134218243e-15,0.9765338868293516,True,True,True,True,[],0.0803,0.0213,0.0002,0.0386,0.1219,True,-0.01970000000000001,True,,0.0,0.0445,,0.0742,0.0,"[0.0742, 0, 0.0445]","[0, 0, 0]",model_intercept_sd_zero,,True,1.0,1.0,True
12,92622012,P7_D_EFFECT_RHO30,M1,0.1,0.3,100,400,40000,4ada95b996f55b8d2d8fe697840a6682ccaa864074f7029a06b132d91f10587c,200,200,0.5,0.3,-1.723066134218243e-15,0.9765338868293516,True,True,True,True,[],0.0794,0.0211,0.0002,0.038,0.1207,True,-0.020600000000000007,True,,0.0108,0.0355,1.0,0.0745,4.3599e-14,"[0.0745, 0.0108, 0.0355, 7.1554e-07]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,1.0,1.0,True
12,92622012,P7_D_EFFECT_RHO30,M2,0.1,0.3,100,400,40000,4ada95b996f55b8d2d8fe697840a6682ccaa864074f7029a06b132d91f10587c,200,200,0.5,0.3,-1.723066134218243e-15,0.9765338868293516,True,True,True,True,[],0.0794,0.0212,0.0002,0.0378,0.121,True,-0.020600000000000007,True,,0.0,0.0427,,0.0744,0.0,"[0.0744, 0, 0.0427]","[0, 0, 0]",model_intercept_sd_zero,,True,1.0,1.0,True
13,92622013,P7_A_NULL_RHO0,M1,0.0,0.0,100,400,40000,06f45610d4340f1994542c57aa01ea4c8ac51b007402ecf81a2caab46278a2c0,200,200,0.5,0.0,1.5631940186722204e-15,0.7638314852445586,True,True,True,True,[],-0.026,0.0211,0.2166,-0.0673,0.0153,False,-0.026,True,,0.0866,0.039,-1.0,0.079,-2.1684000000000002e-19,"[0.079, 0.0866, -0.039, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,0.0,1.0,True
13,92622013,P7_A_NULL_RHO0,M2,0.0,0.0,100,400,40000,06f45610d4340f1994542c57aa01ea4c8ac51b007402ecf81a2caab46278a2c0,200,200,0.5,0.0,1.5631940186722204e-15,0.7638314852445586,True,True,True,True,[],-0.0254,0.0207,0.22,-0.066,0.0152,False,-0.0254,True,,0.0666,0.0,,0.079,0.0,"[0.079, 0.0666, 0]","[0, 0, 0]",model_slope_sd_zero,,True,0.0,1.0,True
13,92622013,P7_B_NULL_RHO30,M1,0.0,0.3,100,400,40000,e62487e851501121350f8dcee7dadd51fcaa5224497bf7923f40d67940312003,200,200,0.5,0.3,1.5631940186722204e-15,0.7638314852445586,True,True,True,True,[],-0.0258,0.021,0.2195,-0.0669,0.0154,False,-0.0258,True,,0.0867,0.0345,-1.0,0.0787,0.0,"[0.0787, 0.0867, -0.0345, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,0.0,1.0,True
13,92622013,P7_B_NULL_RHO30,M2,0.0,0.3,100,400,40000,e62487e851501121350f8dcee7dadd51fcaa5224497bf7923f40d67940312003,200,200,0.5,0.3,1.5631940186722204e-15,0.7638314852445586,True,True,True,True,[],-0.0252,0.0207,0.2238,-0.0658,0.0154,False,-0.0252,True,,0.0691,0.0,,0.0787,0.0,"[0.0787, 0.0691, 0]","[0, 0, 0]",model_slope_sd_zero,,True,0.0,1.0,True
13,92622013,P7_C_EFFECT_RHO0,M1,0.1,0.0,100,400,40000,00355b23a516834e6a2db0ab8e68e5292e598e86fe071414289c2c0f5b497808,200,200,0.5,0.0,1.5631940186722204e-15,0.7638314852445586,True,True,True,False,[],0.07,0.0216,0.0012,0.0278,0.1123,True,-0.03,True,,0.0843,0.0548,-0.916,0.0886,0.0004,"[0.0886, 0.0843, -0.0502, 0.022]","[0, 0, '-Inf', 0]",non_singular,,True,1.0,1.0,False
13,92622013,P7_C_EFFECT_RHO0,M2,0.1,0.0,100,400,40000,00355b23a516834e6a2db0ab8e68e5292e598e86fe071414289c2c0f5b497808,200,200,0.5,0.0,1.5631940186722204e-15,0.7638314852445586,True,True,True,True,[],0.0707,0.0208,0.0007,0.0299,0.1116,True,-0.029300000000000007,True,,0.0604,0.0,,0.0887,0.0,"[0.0887, 0.0604, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
13,92622013,P7_D_EFFECT_RHO30,M1,0.1,0.3,100,400,40000,b32d6e6873033c45d22f2760d26ba363926207ea6bd450c21b90408550a68260,200,200,0.5,0.3,1.5631940186722204e-15,0.7638314852445586,True,True,True,False,[],0.0697,0.0216,0.0012,0.0274,0.1121,True,-0.030300000000000007,True,,0.0842,0.0566,-0.801,0.0894,0.0009,"[0.0894, 0.0842, -0.0453, 0.0339]","[0, 0, '-Inf', 0]",non_singular,,True,1.0,1.0,False
13,92622013,P7_D_EFFECT_RHO30,M2,0.1,0.3,100,400,40000,b32d6e6873033c45d22f2760d26ba363926207ea6bd450c21b90408550a68260,200,200,0.5,0.3,1.5631940186722204e-15,0.7638314852445586,True,True,True,True,[],0.0703,0.0208,0.0007,0.0295,0.1112,True,-0.029700000000000004,True,,0.064,0.0,,0.0894,0.0,"[0.0894, 0.064, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
14,92622014,P7_A_NULL_RHO0,M1,0.0,0.0,100,400,40000,82185012f2df0c9c08f322c9cf9adcfe7efeaa7514dc2ffe56df22dab8b7fc08,200,200,0.5,0.0,-2.167155344068305e-15,0.817571000281405,True,True,True,True,[],-0.044,0.0207,0.033,-0.0845,-0.0036,True,-0.044,False,,0.0424,0.0096,-1.0,0.0328,3.9226e-15,"[0.0328, 0.0424, -0.0096, 6.4208e-08]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,1.0,0.0,True
14,92622014,P7_A_NULL_RHO0,M2,0.0,0.0,100,400,40000,82185012f2df0c9c08f322c9cf9adcfe7efeaa7514dc2ffe56df22dab8b7fc08,200,200,0.5,0.0,-2.167155344068305e-15,0.817571000281405,True,True,True,True,[],-0.044,0.0206,0.0332,-0.0844,-0.0035,True,-0.044,False,,0.0372,0.0,,0.0327,0.0,"[0.0327, 0.0372, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,0.0,True
14,92622014,P7_B_NULL_RHO30,M1,0.0,0.3,100,400,40000,a1d90b3b9b01a15a80bc0c1caae673ba481c61eac2cfa1f8bba8873b7801ca6b,200,200,0.5,0.3,-2.167155344068305e-15,0.817571000281405,True,True,True,True,[],-0.0438,0.0206,0.0338,-0.0843,-0.0033,True,-0.0438,False,,0.0427,0.0077,-1.0,0.0271,5.1402e-13,"[0.0271, 0.0427, -0.0077, 7.2842e-07]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,1.0,0.0,True
14,92622014,P7_B_NULL_RHO30,M2,0.0,0.3,100,400,40000,a1d90b3b9b01a15a80bc0c1caae673ba481c61eac2cfa1f8bba8873b7801ca6b,200,200,0.5,0.3,-2.167155344068305e-15,0.817571000281405,True,True,True,True,[],-0.0437,0.0206,0.034,-0.0842,-0.0033,True,-0.0437,False,,0.0386,0.0,,0.027,0.0,"[0.027, 0.0386, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,0.0,True
14,92622014,P7_C_EFFECT_RHO0,M1,0.1,0.0,100,400,40000,b0da820c3c87de1d6f621da3d665f3345e2e28510f5450e7cdbfd9f1e3945509,200,200,0.5,0.0,-2.167155344068305e-15,0.817571000281405,True,True,True,True,[],0.0516,0.0208,0.013,0.0109,0.0924,True,-0.048400000000000006,False,,0.0404,0.0106,-1.0,0.0363,0.0,"[0.0363, 0.0404, -0.0106, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,1.0,0.0,True
14,92622014,P7_C_EFFECT_RHO0,M2,0.1,0.0,100,400,40000,b0da820c3c87de1d6f621da3d665f3345e2e28510f5450e7cdbfd9f1e3945509,200,200,0.5,0.0,-2.167155344068305e-15,0.817571000281405,True,True,True,True,[],0.0517,0.0208,0.0127,0.011,0.0924,True,-0.0483,False,,0.0345,0.0,,0.0362,0.0,"[0.0362, 0.0345, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,0.0,True
14,92622014,P7_D_EFFECT_RHO30,M1,0.1,0.3,100,400,40000,96ae3871b5972d52604c3e0fd22dd7732273245246a3721d9d7808abc05a0f14,200,200,0.5,0.3,-2.167155344068305e-15,0.817571000281405,True,True,True,True,[],0.0525,0.0208,0.0115,0.0118,0.0932,True,-0.04750000000000001,False,,0.0416,0.0094,-1.0,0.0351,1.2863e-15,"[0.0351, 0.0416, -0.0094, 3.6775e-08]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,1.0,0.0,True
14,92622014,P7_D_EFFECT_RHO30,M2,0.1,0.3,100,400,40000,96ae3871b5972d52604c3e0fd22dd7732273245246a3721d9d7808abc05a0f14,200,200,0.5,0.3,-2.167155344068305e-15,0.817571000281405,True,True,True,True,[],0.0526,0.0208,0.0113,0.0119,0.0933,True,-0.047400000000000005,False,,0.0364,0.0,,0.0351,0.0,"[0.0351, 0.0364, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,0.0,True
